disp_id,client_id,account_id,type,birth_number,client_district_id,client_district_name,client_district_region,client_district_no. of inhabitants,client_district_no. of municipalities with inhabitants < 499,client_district_no. of municipalities with inhabitants 500-1999,client_district_no. of municipalities with inhabitants 2000-9999,client_district_no. of municipalities with inhabitants >10000,client_district_no. of cities,client_district_ratio of urban inhabitants,client_district_average salary,client_district_unemploymant rate '95,client_district_unemploymant rate '96,client_district_no. of enterpreneurs per 1000 inhabitants,client_district_no. of commited crimes '95,client_district_no. of commited crimes '96,district_id,frequency,date
2097,2097,1729,OWNER,361111,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,970908
2098,2098,1729,DISPONENT,395528,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,970908
2117,2117,1745,OWNER,450228,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,961019
2123,2123,1751,OWNER,820517,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,961004
2133,2133,1760,OWNER,216128,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,951111
2134,2134,1760,DISPONENT,171214,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,951111
2175,2175,1795,OWNER,425103,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,970821
2470,2470,2035,OWNER,430614,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,960510
2471,2471,2035,DISPONENT,425105,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,960510
2967,2967,2457,OWNER,615115,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,76,monthly issuance,931111
3300,3300,2734,OWNER,500629,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,961216
3337,3337,2764,OWNER,520413,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,960815
3388,3388,2804,OWNER,656026,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,960222
3390,3390,2806,OWNER,726117,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,970626
3758,3758,3108,OWNER,635914,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,930314
3759,3759,3108,DISPONENT,611012,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,930314
3942,3942,3258,OWNER,520813,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,930605
3961,3961,3272,OWNER,435403,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,960830
3988,3988,3297,OWNER,745904,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,950217
3989,3989,3297,DISPONENT,800327,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,950217
4117,4117,3406,OWNER,185701,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,971208
4165,4165,3444,OWNER,550313,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,weekly issuance,970904
4212,4212,3485,OWNER,450527,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,960619
4313,4313,3575,OWNER,685221,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,7,monthly issuance,930908
4317,4317,3579,OWNER,786011,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,940902
4369,4369,3622,OWNER,650615,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,941015
4386,4386,3637,OWNER,456227,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,951028
4464,4464,3702,OWNER,641119,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,950413
4576,4576,3796,OWNER,580627,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,930525
4588,4588,3807,OWNER,766105,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,950905
4652,4652,3859,OWNER,620226,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,960423
4724,4724,3918,OWNER,736014,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,931209
5472,5472,4537,OWNER,560510,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,weekly issuance,960718
6042,6042,5001,OWNER,631012,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,951215
6844,6844,5661,OWNER,715905,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,951220
10438,10746,8713,OWNER,710804,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,monthly issuance,970518
134,134,112,OWNER,320118,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,930312
135,135,112,DISPONENT,385910,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,930312
238,238,196,OWNER,616128,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,4,monthly issuance,931114
288,288,238,OWNER,620421,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,930815
502,502,416,OWNER,191208,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,960811
619,619,516,OWNER,200907,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,960208
620,620,516,DISPONENT,185213,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,960208
1008,1008,837,OWNER,560706,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,46,monthly issuance,930918
1017,1017,843,OWNER,435212,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,970409
1197,1197,993,OWNER,666002,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,961114
1210,1210,1006,OWNER,611012,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,930208
1273,1273,1060,OWNER,780615,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,961020
1363,1363,1134,OWNER,796227,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,930209
1412,1412,1172,OWNER,791105,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,971025
1489,1489,1234,OWNER,280124,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,930913
1848,1848,1524,OWNER,245702,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,970220
1962,1962,1618,OWNER,501118,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,961218
1985,1985,1638,OWNER,371213,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,weekly issuance,961112
1986,1986,1638,DISPONENT,425813,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,weekly issuance,961112
2057,2057,1694,OWNER,765102,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,weekly issuance,930829
2239,2239,1846,OWNER,765109,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,950617
2291,2291,1888,OWNER,570919,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,961021
2299,2299,1894,OWNER,405220,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,960829
2355,2355,1939,OWNER,485630,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,weekly issuance,960419
2408,2408,1982,OWNER,405428,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,970508
2425,2425,1996,OWNER,775718,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,weekly issuance,960508
2481,2481,2044,OWNER,480622,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,941123
2644,2644,2184,OWNER,645323,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,970507
2714,2714,2241,OWNER,705306,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,930208
2747,2747,2269,OWNER,361014,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,931104
2748,2748,2269,DISPONENT,366006,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,931104
2982,2982,2471,OWNER,735323,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,940703
2983,2983,2471,DISPONENT,670723,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,940703
3038,3038,2516,OWNER,465305,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,951116
3049,3049,2527,OWNER,670406,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,38,monthly issuance,930319
3050,3050,2527,DISPONENT,675731,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,38,monthly issuance,930319
3192,3192,2646,OWNER,390714,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,970724
3523,3523,2916,OWNER,640429,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,961203
3556,3556,2945,OWNER,271127,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,960711
3557,3557,2945,DISPONENT,286124,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,960711
3580,3580,2965,OWNER,295427,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,951010
3779,3779,3124,OWNER,490515,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,950613
3811,3811,3151,OWNER,520620,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,960221
3847,3847,3182,OWNER,595914,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,961220
4167,4167,3446,OWNER,495531,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,issuance after transaction,960927
4286,4286,3551,OWNER,655928,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,931017
4569,4569,3789,OWNER,715709,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,960818
4744,4744,3934,OWNER,291218,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,971223
4772,4772,3956,OWNER,505129,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,961028
4956,4956,4116,OWNER,461010,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,971005
6122,6122,5072,OWNER,685216,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,960412
7348,7348,6083,OWNER,776026,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,weekly issuance,960919
7843,7843,6495,OWNER,660511,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,monthly issuance,960723
143,143,119,OWNER,780709,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,930525
255,255,212,OWNER,516011,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,weekly issuance,930120
273,273,227,OWNER,725515,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,950328
326,326,270,OWNER,675918,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,950123
327,327,270,DISPONENT,681013,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,950123
531,531,441,OWNER,761004,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,weekly issuance,931217
532,532,441,DISPONENT,805903,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,weekly issuance,931217
783,783,653,OWNER,715325,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,970819
784,784,653,DISPONENT,641228,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,970819
798,798,666,OWNER,405212,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,960315
799,799,666,DISPONENT,360219,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,960315
824,824,687,OWNER,520905,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,960602
1050,1050,872,OWNER,715701,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,970118
1353,1353,1127,OWNER,590213,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,930127
1417,1417,1177,OWNER,666112,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,971220
1579,1579,1305,OWNER,631013,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,57,monthly issuance,930825
1737,1737,1432,OWNER,550730,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,970719
1738,1738,1432,DISPONENT,635125,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,970719
2308,2308,1900,OWNER,746031,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,960727
2324,2324,1914,OWNER,780716,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,950124
2404,2404,1979,OWNER,775705,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,26,monthly issuance,930111
2405,2405,1979,DISPONENT,750821,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,26,monthly issuance,930111
2432,2432,2002,OWNER,245308,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,1,monthly issuance,930408
2835,2835,2346,OWNER,660127,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,960508
2926,2926,2422,OWNER,340211,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,970829
2927,2927,2422,DISPONENT,296228,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,970829
3035,3035,2513,OWNER,641102,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,70,monthly issuance,930722
3063,3063,2537,OWNER,710129,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,970209
3181,3181,2635,OWNER,430215,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,960204
3208,3208,2658,OWNER,470206,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,971114
3209,3209,2658,DISPONENT,395103,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,971114
3306,3306,2739,OWNER,480426,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,59,monthly issuance,931129
3449,3449,2855,OWNER,280321,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,950821
3662,3662,3032,OWNER,310922,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,5,monthly issuance,930607
3846,3846,3181,OWNER,805711,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,42,monthly issuance,930516
3938,3938,3255,OWNER,800122,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,1,monthly issuance,930915
4079,4079,3373,OWNER,550629,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,960118
4143,4143,3428,OWNER,550824,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,970712
4144,4144,3428,DISPONENT,555911,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,970712
4283,4283,3549,OWNER,240905,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,960814
4343,4343,3600,OWNER,295809,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,930810
4423,4423,3670,OWNER,180524,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,930604
4436,4436,3680,OWNER,200428,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,960216
4697,4697,3895,OWNER,575925,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,950714
4754,4754,3942,OWNER,396228,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,weekly issuance,960510
4831,4831,4008,OWNER,580814,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,960323
5012,5012,4158,OWNER,725922,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,970904
5526,5526,4585,OWNER,470319,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,960608
5527,5527,4585,DISPONENT,416128,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,960608
7186,7186,5944,OWNER,445601,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,970606
9452,9760,7894,OWNER,690217,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,960409
9607,9915,8027,OWNER,670710,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,44,weekly issuance,930707
11825,12133,9859,OWNER,645626,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,960708
12278,12586,10233,OWNER,470130,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,960221
12308,12616,10257,OWNER,655126,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,monthly issuance,970501
144,144,120,OWNER,581206,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,weekly issuance,950616
162,162,135,OWNER,411017,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,75,monthly issuance,930615
296,296,245,OWNER,740301,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,931125
297,297,246,OWNER,245315,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,971220
298,298,246,DISPONENT,210613,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,971220
330,330,273,OWNER,445805,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,24,issuance after transaction,930711
405,405,331,OWNER,346019,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,951002
591,591,492,OWNER,746029,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,5,monthly issuance,931010
724,724,605,OWNER,535202,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,970204
765,765,638,OWNER,691231,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,950628
906,906,756,OWNER,780616,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,950113
1075,1075,892,OWNER,345604,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,70,monthly issuance,930320
1099,1099,912,OWNER,796121,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,970427
1216,1216,1012,OWNER,455612,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,940709
1287,1287,1072,OWNER,445809,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,971209
1467,1467,1215,OWNER,240930,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,970304
1505,1505,1247,OWNER,715625,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,25,monthly issuance,930608
1606,1606,1327,OWNER,820902,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,940824
1713,1713,1413,OWNER,350421,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,950607
1755,1755,1447,OWNER,655818,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,970220
1929,1929,1591,OWNER,555815,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,960110
2146,2146,1770,OWNER,730104,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,940208
2673,2673,2209,OWNER,590716,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,960815
2674,2674,2209,DISPONENT,526003,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,960815
2742,2742,2265,OWNER,485827,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,950803
2798,2798,2312,OWNER,310627,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,monthly issuance,970926
